model,trait,component,retained,trait_loading,trait_weight,supported_consensus_axis
Gemma,ethereal,C19,False,-0.0443679180584512,0.0101754417212875,False
Qwen,evil,C19,False,0.2148708019159625,0.192076118915573,False
Llama,evil,C19,False,-0.0410916768011898,0.1148456874637787,False
Gemma,evil,C19,False,-0.0222075700749105,0.1067817686928267,False
Qwen,existentialist,C19,False,-0.0930023353488275,-0.2433805300800379,False
Llama,existentialist,C19,False,0.1489862811667678,0.0869597079335236,False
Gemma,existentialist,C19,False,0.0237309221918728,-0.0243830392360014,False
Qwen,experiential,C19,False,-0.2127226975497536,-0.268394643651183,False
Llama,experiential,C19,False,0.0793013896039748,-0.0638976367793377,False
Gemma,experiential,C19,False,-0.1038682786462808,-0.2046320426091143,False
Qwen,exploratory,C19,False,-0.3658792852642613,0.0866087251504306,False
Llama,exploratory,C19,False,0.2048715755574053,-0.023282911717324,False
Gemma,exploratory,C19,False,0.0944751403597105,0.1377311209579789,False
Qwen,extroverted,C19,False,0.0366280833760336,0.1550613946525616,False
Llama,extroverted,C19,False,0.2416519850566339,0.1618616139671558,False
Gemma,extroverted,C19,False,-0.0570133314119317,0.0482310894385872,False
Qwen,factual,C19,False,-0.1980821283879844,0.0110064388549421,False
Llama,factual,C19,False,0.1247380994049404,0.1078508844595773,False
Gemma,factual,C19,False,0.0448435237727426,-0.0346331883361908,False
Qwen,fatalistic,C19,False,0.3778717475037472,-0.0312078635251378,False
Llama,fatalistic,C19,False,-0.1450213233058016,-0.0082361337359828,False
Gemma,fatalistic,C19,False,-0.03472217023808,-0.0192570771866846,False
Qwen,flexible,C19,False,-0.2741805464873412,-0.0603521170103485,False
Llama,flexible,C19,False,0.1615482947692076,-0.0511244168779193,False
Gemma,flexible,C19,False,0.0108770775882098,-0.0064831708595723,False
Qwen,flippant,C19,False,0.0989115501804767,-0.1245004097480219,False
Llama,flippant,C19,False,-0.0643548564780773,-0.1045475663869863,False
Gemma,flippant,C19,False,-0.0862417807463495,-0.1032471711853016,False
Qwen,flirty,C19,False,0.2225502156416752,0.2381269882354677,False
Llama,flirty,C19,False,0.0297108449347382,0.2373821453952561,False
Gemma,flirty,C19,False,-0.0310827905367174,0.1054300962649575,False
Qwen,forgiving,C19,False,0.0691091226949495,-0.0129983111891931,False
Llama,forgiving,C19,False,0.0902285239159704,0.1061623346290317,False
Gemma,forgiving,C19,False,0.0770371409977429,0.0085304090743044,False
Qwen,formal,C19,False,0.0058754028206321,-0.0705854785399534,False
Llama,formal,C19,False,0.0145081003624066,0.0115909189215317,False
Gemma,formal,C19,False,0.006042740004386,-0.0329713743485654,False
Qwen,formalist,C19,False,-0.062224786008533,0.0798773166337695,False
Llama,formalist,C19,False,0.0364153633496681,-0.0173598424925622,False
Gemma,formalist,C19,False,-0.0252921286692061,0.003755127538201,False
Qwen,fundamentalist,C19,False,0.3645701466514366,0.0856736991374428,False
Llama,fundamentalist,C19,False,-0.2172615329392724,0.0406501312667411,False
Gemma,fundamentalist,C19,False,0.0461826070706507,0.0547360791452822,False
Qwen,futuristic,C19,False,0.1039788284809745,-0.1632494812813752,False
Llama,futuristic,C19,False,0.0947990015790739,-0.2503168848881515,False
Gemma,futuristic,C19,False,-0.1946266797051259,-0.001126235520004,False
Qwen,generalist,C19,False,-0.0903143086724071,0.0230596714047898,False
Llama,generalist,C19,False,0.0604741004194876,-0.2320373928832091,False
Gemma,generalist,C19,False,-0.0326722783917673,-0.3426409215432159,False
Qwen,generous,C19,False,-0.3838189161469814,-0.3363377121026865,False
Llama,generous,C19,False,0.1043231828978959,0.0009742139944829,False
Gemma,generous,C19,False,0.1320399954977976,0.0388274845403074,False
Qwen,goofy,C19,False,0.1431078586700143,0.0121264360931981,False
Llama,goofy,C19,False,0.026351389939957,0.0890312611052369,False
Gemma,goofy,C19,False,-0.0763854932596656,0.0327431786851772,False
Qwen,grandiose,C19,False,0.3225385814534545,0.0174331649312025,False
Llama,grandiose,C19,False,-0.0863641749143658,-0.061317131810391,False
Gemma,grandiose,C19,False,-0.0503681051389581,0.0006353142937795,False
Qwen,gregarious,C19,False,-0.0450488858061128,0.0736120230036234,False
Llama,gregarious,C19,False,0.1122951779924305,-0.0372102857513318,False
Gemma,gregarious,C19,False,-0.0148137005797239,-0.0050578180027664,False
Qwen,grounded,C19,False,-0.3121914460610738,-0.1642067719201286,False
Llama,grounded,C19,False,0.0728610672777821,0.0566442084119186,False
Gemma,grounded,C19,False,0.0201845420748343,-0.027388444075911,False
Qwen,hedonistic,C19,False,0.1314998146707595,0.2195127072936323,False
Llama,hedonistic,C19,False,0.0141446312629339,0.158360749501603,False
Gemma,hedonistic,C19,False,-0.0736626820192497,0.068036899895815,False
Qwen,historical,C19,False,0.2520980923718247,-0.2346780943706695,False
Llama,historical,C19,False,-0.0477567580759602,-0.0514605503385607,False
Gemma,historical,C19,False,-0.115975174644426,-0.1537636407544318,False
Qwen,holistic,C19,False,-0.0084164782462794,0.0084343335746168,False
Llama,holistic,C19,False,0.1025913667645502,-0.0609336626686578,False
Gemma,holistic,C19,False,0.0104910739479551,-0.0483269684191606,False
Qwen,hostile,C19,False,0.118504070180686,-0.072298994159233,False
Llama,hostile,C19,False,-0.0780913463343499,-0.0315319460733098,False
Gemma,hostile,C19,False,-0.0253834865200179,0.0595720059340734,False
Qwen,humanistic,C19,False,-0.0338282325502206,-0.0308486833107472,False
Llama,humanistic,C19,False,-0.0026961267977859,-0.0987803010986083,False
Gemma,humanistic,C19,False,0.0641390160248086,-0.0866107201986375,False
Qwen,humble,C19,False,-0.1762566885095814,0.0824547778359107,False
Llama,humble,C19,False,0.2137935839316887,0.2273117562956403,False
Gemma,humble,C19,False,0.0737061624238596,0.0977045596792575,False
Qwen,iconoclastic,C19,False,0.10017916199216,-0.0371033143205798,False
Llama,iconoclastic,C19,False,0.0076920995479135,0.0123543886040319,False
Gemma,iconoclastic,C19,False,-0.0689168226819958,0.0275314007925528,False
Qwen,idealistic,C19,False,0.3034345292050981,0.0479522877156947,False
Llama,idealistic,C19,False,-0.1224665686911796,-0.1198599159082159,False
Gemma,idealistic,C19,False,0.0116491517507839,0.0226001136842661,False
Qwen,impatient,C19,False,0.1164055380234635,-0.0977804078837613,False
Llama,impatient,C19,False,-0.10173758283048,-0.091800856983621,False
Gemma,impatient,C19,False,-0.0767329036074524,-0.0789268245933478,False
Qwen,improvisational,C19,False,0.1476101815759543,-0.0869860316119461,False
Llama,improvisational,C19,False,-0.063643915377622,-0.0490973606850197,False
Gemma,improvisational,C19,False,-0.0617833811967255,-0.083092306563222,False
Qwen,impulsive,C19,False,0.1760077293853277,0.079671685754116,False
Llama,impulsive,C19,False,-0.0766963566461292,-0.0338708083799203,False
Gemma,impulsive,C19,False,-0.1127436974547863,-0.0180400657366485,False
Qwen,inclusive,C19,False,-0.0863563323225713,0.3318356548555376,False
Llama,inclusive,C19,False,0.1750303482519512,0.0751170039225511,False
Gemma,inclusive,C19,False,-0.0237847241148079,0.0351603627624857,False
Qwen,independent,C19,False,-0.0048954990657049,-0.4100718800589223,False
Llama,independent,C19,False,0.1225815390065433,0.0906598204076999,False
Gemma,independent,C19,False,0.0073353265680481,0.0761435883334618,False
Qwen,individualistic,C19,False,0.1381068245800324,-0.0880573563191691,False
Llama,individualistic,C19,False,0.0180868980607144,0.1072058341467,False
Gemma,individualistic,C19,False,-0.0382784988454518,0.1339748780241798,False
Qwen,innovative,C19,False,0.1279284354715238,-0.0611530355381637,False
Llama,innovative,C19,False,0.1404761482877435,-0.1249643260869897,False
Gemma,innovative,C19,False,-0.166546449340652,0.0197771909882434,False
Qwen,inquisitive,C19,False,-0.2265078573971554,-0.2486697349830927,False
Llama,inquisitive,C19,False,-0.0084156390397829,-0.4179078821506938,False
Gemma,inquisitive,C19,False,-0.0469793457469196,-0.1533921073951229,False
Qwen,inspirational,C19,False,-0.0235842158190324,0.2011396600032661,False
Llama,inspirational,C19,False,0.1563799509800631,0.1414300341532821,False
Gemma,inspirational,C19,False,0.0048954532586737,0.1174260673955422,False
Qwen,interdisciplinary,C19,False,0.0123531891932173,0.0124398140688156,False
Llama,interdisciplinary,C19,False,0.1982604506533783,0.0986011202056412,False
Gemma,interdisciplinary,C19,False,-0.1828941396898224,-0.2144874743746268,False
Qwen,introspective,C19,False,0.0412420026096662,-0.0292683150650098,False
Llama,introspective,C19,False,0.0450234738181446,0.0775810240873522,False
Gemma,introspective,C19,False,0.1732036540905741,0.4227634291687013,False
Qwen,introverted,C19,False,0.1046446613273188,-0.2063309083682732,False
Llama,introverted,C19,False,-0.0448495978217725,-0.0140008084416438,False
Gemma,introverted,C19,False,0.0363453816730289,-0.0128165074192221,False
Qwen,intuitive,C19,False,0.1716150902331502,0.0460779061911438,False
Llama,intuitive,C19,False,0.0138714502687902,-0.0994101891392146,False
Gemma,intuitive,C19,False,-0.0103908788715315,-0.0699301131282246,False
Qwen,ironic,C19,False,0.1400993894027574,-0.1884202262539809,False
Llama,ironic,C19,False,-0.0738128587972033,-0.0923404331706472,False
Gemma,ironic,C19,False,-0.0842960515040432,-0.1149181088181154,False
Qwen,irreverent,C19,False,0.0652594397749091,-0.1000919601389021,False
Llama,irreverent,C19,False,-0.0001974120536384,-0.0230542786208603,False
Gemma,irreverent,C19,False,-0.0819561508109418,-0.0546623221176356,False
Qwen,judgmental,C19,False,0.102436536777556,-0.1484872251684073,False
Llama,judgmental,C19,False,-0.1279459314012385,-0.0900692241903587,False
Gemma,judgmental,C19,False,-0.0424281513313958,-0.0828335229171372,False
Qwen,libertarian,C19,False,0.2373211916899498,0.1023500989821511,False
Llama,libertarian,C19,False,-0.1073203920145104,0.0912426686749949,False
Gemma,libertarian,C19,False,0.0453809794973228,0.1089357821918952,False
Qwen,literal,C19,False,-0.0886023915309747,-0.0455686626143288,False
Llama,literal,C19,False,-0.0815744651617553,0.0704312315365949,False
Gemma,literal,C19,False,-0.0461555368426976,0.0854407746263379,False
Qwen,manic,C19,False,0.1573180327086837,0.0668470150432172,False
Llama,manic,C19,False,-0.0137669599663284,0.1087031374247232,False
Gemma,manic,C19,False,-0.0681972595725158,0.0116504558205961,False
Qwen,manipulative,C19,False,0.2071018761699168,0.3140950086571732,False
Llama,manipulative,C19,False,-0.1288840647813091,0.0383837558331925,False
Gemma,manipulative,C19,False,0.0102902175014667,-0.000151128792439,False
Qwen,materialist,C19,False,-0.1244455769282431,-0.2065676352898829,False
Llama,materialist,C19,False,0.0711781735811865,0.1804531738385821,False
Gemma,materialist,C19,False,-0.0546098699143568,0.0894235187914509,False
Qwen,meditative,C19,False,0.1817462752890759,-0.0662436089892505,False
Llama,meditative,C19,False,-0.0396061391403255,0.0964998572629151,False
Gemma,meditative,C19,False,0.0308666634594449,-0.0716238090076025,False
Qwen,melancholic,C19,False,0.2602222452051747,-0.2367350443403853,False
Llama,melancholic,C19,False,-0.1867805814458671,-0.1494371105917296,False
Gemma,melancholic,C19,False,-0.0112760837784031,-0.0756162930867912,False
Qwen,melodramatic,C19,False,0.2944984158914941,0.0357485947184923,False
Llama,melodramatic,C19,False,-0.0648404527109222,-0.0105956176508588,False
Gemma,melodramatic,C19,False,-0.0566506684104902,-0.0211402950676079,False
Qwen,mercurial,C19,False,0.18338420116733,-0.080636091238778,False
Llama,mercurial,C19,False,-0.0445780441735307,0.0645447832191086,False
Gemma,mercurial,C19,False,-0.0677453634937163,0.0140672842959795,False
Qwen,metaphorical,C19,False,0.2693014304557949,-0.0731586826710723,False
Llama,metaphorical,C19,False,-0.0210359913412449,-0.0220619024617944,False
Gemma,metaphorical,C19,False,-0.0475895186632339,0.0032427885163953,False
Qwen,methodical,C19,False,-0.1563575547542592,0.1201329342278997,False
Llama,methodical,C19,False,0.1031406366373759,0.082415477984109,False
Gemma,methodical,C19,False,0.0267668178719996,-0.0339783255317699,False
Qwen,meticulous,C19,False,-0.0534696143042097,0.019126453543503,False
Llama,meticulous,C19,False,0.0620728895928169,0.0450081524013746,False
Gemma,meticulous,C19,False,0.0098625472094494,-0.0008131097420178,False
Qwen,militant,C19,False,0.2551173921294501,0.3510934528096062,False
Llama,militant,C19,False,-0.0290635624915527,0.1603979145629358,False
Gemma,militant,C19,False,-0.0177409740686897,0.1441012340592517,False
Qwen,misanthropic,C19,False,0.2536700571376601,0.0287634226948521,False
Llama,misanthropic,C19,False,-0.1193647630296669,-0.0129469260004287,False
Gemma,misanthropic,C19,False,-0.0200172884971851,0.0448744782480972,False
Qwen,mischievous,C19,False,0.1760786720123821,0.1007544478715157,False
Llama,mischievous,C19,False,0.0642635826026461,0.1533829854541478,False
Gemma,mischievous,C19,False,-0.0801125345292863,0.0474831740953709,False
Qwen,moderate,C19,False,-0.2033120124908485,-0.0554562689820989,False
Llama,moderate,C19,False,0.0752108865109282,-0.0366680073536991,False
Gemma,moderate,C19,False,0.0371851071124983,-0.0517796146162636,False
Qwen,mystical,C19,False,0.3010574335804368,0.0581895246628426,False
Llama,mystical,C19,False,-0.1106265199321194,-0.0246876967073909,False
Gemma,mystical,C19,False,-0.0227947125521468,-0.0016920915284186,False
Qwen,naive,C19,False,0.1561891765444267,0.2737871858137718,False
Llama,naive,C19,False,-0.1087241970821714,-0.0260976303631252,False
Gemma,naive,C19,False,0.0182179821928932,0.0594318986059437,False
Qwen,narrative,C19,False,0.2388768526703926,-0.0630244941790754,False
Llama,narrative,C19,False,-0.091033444602786,-0.0618033920016136,False
Gemma,narrative,C19,False,-0.0449922552815388,0.0195266405757769,False
Qwen,neurotic,C19,False,0.0819801420086686,0.0240097525265727,False
Llama,neurotic,C19,False,-0.1141339543202461,-0.0158280702591273,False
Gemma,neurotic,C19,False,-0.0016365500368533,-0.1117854877861467,False
Qwen,nihilistic,C19,False,0.3063189741133024,-0.0927533817072919,False
Llama,nihilistic,C19,False,-0.1354848172774675,-0.0929603669583787,False
Gemma,nihilistic,C19,False,-0.0422059839604508,-0.0006859396895973,False
Qwen,nonchalant,C19,False,0.0897670423605911,-0.1442708575895211,False
Llama,nonchalant,C19,False,-0.1237518927435945,-0.1875539184102604,False
Gemma,nonchalant,C19,False,-0.0538166753447747,-0.0172870156819285,False
Qwen,nostalgic,C19,False,0.3232938570766691,-0.0522097030418075,False
Llama,nostalgic,C19,False,-0.1415483214798421,-0.0619275221053458,False
Gemma,nostalgic,C19,False,0.0051644103446725,0.0527703267804595,False
Qwen,nurturing,C19,False,-0.0415253655006872,0.2245000759558785,False
Llama,nurturing,C19,False,0.1503332856057903,0.2037266089087764,False
Gemma,nurturing,C19,False,0.1050102388809824,0.1130450121501671,False
Qwen,obsessive,C19,False,0.2520204075819757,0.044460171256469,False
Llama,obsessive,C19,False,-0.1082273620519612,0.0353157976491043,False
Gemma,obsessive,C19,False,-0.0360236589657429,0.030938215240129,False
Qwen,open_ended,C19,False,0.0299023112902456,-0.0142689480773896,False
Llama,open_ended,C19,False,0.0180521083491201,0.0535361329596689,False
Gemma,open_ended,C19,False,0.0673294901490172,0.0580718188369114,False
Qwen,optimistic,C19,False,0.0064660938773009,0.025795142306513,False
Llama,optimistic,C19,False,0.1263905544969857,0.0294721366376862,False
Gemma,optimistic,C19,False,0.0101310125543817,0.1042796315360036,False
Qwen,pacifist,C19,False,0.2243169706941371,0.2903344522421152,False
Llama,pacifist,C19,False,-0.0633861142952726,0.1583355771047425,False
Gemma,pacifist,C19,False,0.0516960585780153,0.0949151929448044,False
Qwen,paradoxical,C19,False,0.2586042857054917,-0.0644670939389338,False
Llama,paradoxical,C19,False,-0.0089972241344599,0.1047139877180007,False
Gemma,paradoxical,C19,False,-0.0416403655995832,-0.0475520206554123,False
Qwen,paranoid,C19,False,0.3042869466945586,0.8118800030469933,False
Llama,paranoid,C19,False,-0.0474941904122507,0.2065686597555321,False
Gemma,paranoid,C19,False,0.0327978028053554,0.2550922413185368,False
Qwen,passionate,C19,False,0.1359996804627053,0.0680214265723093,False
Llama,passionate,C19,False,0.0073981311383114,0.1157203219301615,False
Gemma,passionate,C19,False,-0.0369704561307932,0.0135962381412624,False
Qwen,passive_aggressive,C19,False,0.1476406136069562,-0.1462178712250059,False
Llama,passive_aggressive,C19,False,-0.1140178486761195,-0.0364473268528442,False
Gemma,passive_aggressive,C19,False,-0.0576926697753048,-0.1246158102133222,False
Qwen,patient,C19,False,-0.1001987003794685,0.2039602959708653,False
Llama,patient,C19,False,0.1328271699081944,0.1251823179686202,False
Gemma,patient,C19,False,0.0812457262196868,0.1677941976726048,False
Qwen,pedantic,C19,False,0.0313404182263002,-0.0373900673124881,False
